,id,comment_text,insult
108115,41e0b13bd720504b, style backgroundcolor pading celpading style border px solid backgroundcolor verticalalign top color elo elcome to ikipedia hank you for your contributions to this fre encyclopedia f you decide that you ned help check out eting elp below ask me on or place on your talk page and ask your question there lease remember to sign your name on talk pages by clicking or using four tildes this wil automaticaly produce your username and the date inaly please do your best to always fil in the edit sumary field elow are some useful links to facilitate your involvement apy editing ony the arine alk ome width style backgroundcolor style width border px solid backgroundcolor verticalalign top eting started tutorial ur five pilars eting mentored ow to edit a page upload and use images eting help requently asked questions ips here to ask questions or make coments equest administrator atention olicies and guidelines eutral point of view o original research erifiability eliable sources iting sources hat ikipedia is not iographies of living persons anual of tyle hrerevert rule ock pupetry opyrights olicy for nonfre content mage use policy xternal links pam andalism eletion policy onflict of interest otability clas ain age style width border px solid backgroundcolor verticalalign top width celpading celspacing style verticalalign top backgroundcolor he comunity style color uild consensus esolve disputes sume god faith ikipedia,0
116841,709164ce0e8858bf, ft thats your interpretation do give up seles discusion eof,0
106193,3829fee33b1cc2af, i dont know who ol auler is but its not me oy you guys clutch at straws with your sock pupet alegations dont you just saw a situation where his coments were being censored thats al oes it make me a sock pupet because did this ts a stretch for sure o does this mean that you think that,0
20438,35efaeea206265c2, araoke ary ne specifies on her videos that the tracks she uses are from araoke s,0
60268,a14e64303883d7e0, se you admit that youve ben using sockpupets to kep the world from knowing about oandas pathetic lies acording to the mainstream of aviation historians ,0
62941,a85a3fafb3011c13,sems he finaly gets it now lol,0
152874,93dca8e94a4cd471, would say the most inovative thing about the ynx was the ability to daisy chain them for network games believe it could network or systems lso think its debatable if hips halenge is the ynxs most famous game here were several arcade games ported to the system such as tun uner lax ard rivin and tel alons,0
16285,2aecf0183b009f7b, lease do not ad unsourced negative or controversial biographical material to pages as you did with this edit to amie os f you continue to do so you wil be blocked from editing alk ontributions ,0
153148,982a0d0584f56b53, asa y he ea page our spedy delete of that page was unwaranted ou said problem for example what if there was a criminal orginazation and there is a wealth of info about there crimes hat if there is litle to no info in defense of them oes that mean that they are not fairly treated if theres a page on them and that there crimes and they them selfs dont deserve a place in history because they dont have enough info to defend them f thats the case dont understand how there could be a azi page,0
90829,f2ff8d3eca21c2bd, octor ho image ight so what are we going to do about this octor ho image edit waring is going to result in an admin handing out some blocks,0
